sar_path,terrain,split,sar_mean,sar_std,sar_p01,sar_median,sar_p99,r_mean,g_mean,b_mean,brightness,sar_entropy,eo_entropy,sar_edge_density,eo_edge_density
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/grassland/s1/ROIs1970_fall_s1_11_p1189.png,grassland,train,0.4279029071331024,0.18494901061058044,0.0117647061124444,0.42352941632270813,0.8823529481887817,0.34333717823028564,0.5109471082687378,0.3675026297569275,0.40726232528686523,7.547813340191082,7.3527500231759175,0.09622135758399963,0.06383733451366425
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/urban/s1/ROIs1970_fall_s1_47_p287.png,urban,test,0.594642162322998,0.24253369867801666,0.14509804546833038,0.6039215922355652,1.0,0.33319008350372314,0.396046906709671,0.4163588285446167,0.3818652927875519,7.568925713062871,7.160217169446614,0.0633084774017334,0.07366147637367249
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/urban/s1/ROIs1970_fall_s1_52_p1044.png,urban,train,0.5534067749977112,0.1993362158536911,0.125490203499794,0.545098066329956,1.0,0.33404362201690674,0.34131884574890137,0.3209395110607147,0.33210068941116333,7.526187602285097,7.355853390599524,0.0949842557311058,0.07684298604726791
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/grassland/s1/ROIs1970_fall_s1_11_p737.png,grassland,train,0.4557557702064514,0.18900293111801147,0.0,0.47058823704719543,0.8470588326454163,0.32027769088745117,0.44580474495887756,0.2934150993824005,0.3531658351421356,7.547379943455883,7.1764381145148715,0.09632023423910141,0.06276728957891464
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_71_p640.png,barrenland,val,0.42742985486984253,0.1950920969247818,0.0,0.4117647111415863,1.0,0.584887683391571,0.5267122387886047,0.5163288712501526,0.5426429510116577,7.516965689998585,7.529544528653533,0.08645894378423691,0.06988459080457687
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/grassland/s1/ROIs1970_fall_s1_11_p1285.png,grassland,train,0.4843738377094269,0.18831110000610352,0.06666667014360428,0.47843137383461,1.0,0.4029572904109955,0.5592646598815918,0.4513249695301056,0.47118231654167175,7.538039073980839,7.1929172786781805,0.09596624970436096,0.06929153203964233
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/grassland/s1/ROIs1970_fall_s1_72_p175.png,grassland,train,0.4874074161052704,0.1054464802145958,0.22745098173618317,0.4901960790157318,0.7411764860153198,0.1959097683429718,0.3542453646659851,0.27517804503440857,0.27511104941368103,6.778981675196574,6.581787837959974,0.05137384310364723,0.033763013780117035
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/urban/s1/ROIs1970_fall_s1_50_p1.png,urban,test,0.5847628116607666,0.22336021065711975,0.09019608050584793,0.5803921818733215,1.0,0.3500768542289734,0.28106889128685,0.26181089878082275,0.2976522147655487,7.62215274104908,7.080397053687662,0.0987255722284317,0.07900357991456985
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/grassland/s1/ROIs1970_fall_s1_72_p108.png,grassland,train,0.5346928238868713,0.16229289770126343,0.23529411852359772,0.5098039507865906,1.0,0.07536262273788452,0.15384623408317566,0.05910428985953331,0.09610439091920853,7.239132772835034,5.804793567925778,0.049715250730514526,0.01762177050113678
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/urban/s1/ROIs1970_fall_s1_52_p857.png,urban,train,0.5051506757736206,0.17584440112113953,0.04313725605607033,0.5058823823928833,1.0,0.24447105824947357,0.2450801432132721,0.22821925580501556,0.2392568290233612,7.4116220353269915,7.17554744664322,0.08783119916915894,0.06402251124382019
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/grassland/s1/ROIs1970_fall_s1_11_p323.png,grassland,train,0.5315109491348267,0.20043958723545074,0.04313725605607033,0.5372549295425415,0.9947150945663452,0.29688215255737305,0.3869800865650177,0.2387031763792038,0.307521790266037,7.65181119030593,7.384910347248042,0.09136048704385757,0.05486705154180527
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_71_p134.png,barrenland,val,0.4586779773235321,0.19442054629325867,0.03921568766236305,0.43529412150382996,1.0,0.40767478942871094,0.38736292719841003,0.3704562783241272,0.3884980082511902,7.559197454618334,7.3550491548837345,0.07997773587703705,0.06097714975476265
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_124_p852.png,barrenland,train,0.5328192710876465,0.1585766226053238,0.12941177189350128,0.5411764979362488,0.8784313797950745,0.440703809261322,0.31544429063796997,0.21511699259281158,0.32375505566596985,7.363384535482213,6.631197679617477,0.10698987543582916,0.03156343102455139
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/grassland/s1/ROIs1970_fall_s1_72_p626.png,grassland,train,0.5098211765289307,0.11148307472467422,0.18039216101169586,0.5137255191802979,0.7411764860153198,0.151305690407753,0.27381592988967896,0.234475240111351,0.21986564993858337,6.836126799352417,6.28319465778053,0.05057915672659874,0.029202081263065338
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/urban/s1/ROIs1970_fall_s1_8_p1.png,urban,train,0.6044925451278687,0.13462495803833008,0.29411765933036804,0.6039215922355652,1.0,0.21569257974624634,0.22772367298603058,0.18760353326797485,0.21033993363380432,7.068544093002273,6.9536650124519515,0.07824654877185822,0.07026202976703644
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/grassland/s1/ROIs1970_fall_s1_145_p281.png,grassland,train,0.45864337682724,0.12845008075237274,0.12156862765550613,0.46666666865348816,0.729411780834198,0.37600892782211304,0.37463152408599854,0.14599382877349854,0.29887810349464417,7.057290499346957,6.7079483213923,0.07216066867113113,0.03603745251893997
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/grassland/s1/ROIs1970_fall_s1_121_p144.png,grassland,test,0.45011165738105774,0.1649557650089264,0.07450980693101883,0.45098039507865906,0.8509804010391235,0.2234925478696823,0.2941226065158844,0.2050662785768509,0.24089381098747253,7.405606957995135,6.887701691856312,0.07540369033813477,0.03419727087020874
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_124_p879.png,barrenland,train,0.4387967586517334,0.15766958892345428,0.024901865050196648,0.4470588266849518,0.772549033164978,0.5497183799743652,0.4209798574447632,0.332254558801651,0.43431758880615234,7.333179600869294,6.086797010556694,0.10779733955860138,0.02260194905102253
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/grassland/s1/ROIs1970_fall_s1_11_p1021.png,grassland,train,0.509390115737915,0.19120626151561737,0.03921568766236305,0.5137255191802979,0.9529411792755127,0.1685965210199356,0.19763042032718658,0.1387019157409668,0.16830961406230927,7.598143722011733,6.737526473278583,0.09728166460990906,0.052864398807287216
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/urban/s1/ROIs1970_fall_s1_143_p528.png,urban,train,0.6770368814468384,0.1824827492237091,0.29019609093666077,0.658823549747467,1.0,0.39441999793052673,0.39783912897109985,0.43782493472099304,0.41002804040908813,7.1110799285996045,7.380407161059077,0.08566468954086304,0.09838710725307465
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_2_p550.png,barrenland,train,0.5982120037078857,0.1534142941236496,0.20392157137393951,0.6039215922355652,0.929411768913269,0.31950539350509644,0.2508341073989868,0.24289268255233765,0.27107739448547363,7.314160276872093,7.1985140711738635,0.10390488803386688,0.05733466520905495
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/agri/s1/ROIs1970_fall_s1_19_p831.png,agri,train,0.5008122324943542,0.23542696237564087,0.0,0.48627451062202454,1.0,0.5059524774551392,0.4622066020965576,0.4615902006626129,0.4765831232070923,7.785034472605937,7.794448605940278,0.09311400353908539,0.056726325303316116
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_2_p721.png,barrenland,train,0.6304158568382263,0.1799512505531311,0.1568627506494522,0.6431372761726379,0.9921568632125854,0.38092443346977234,0.3191637098789215,0.3007763624191284,0.3336215019226074,7.4985447620213685,7.234057034089622,0.10787735134363174,0.06405450403690338
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_2_p320.png,barrenland,train,0.49685734510421753,0.19249090552330017,0.0,0.5098039507865906,0.9019607901573181,0.4802404046058655,0.42108163237571716,0.43264150619506836,0.44465452432632446,7.575159670026863,7.479598757409931,0.10669859498739243,0.04377097636461258
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/urban/s1/ROIs1970_fall_s1_50_p404.png,urban,test,0.5231253504753113,0.20357926189899445,0.054901961237192154,0.5176470875740051,1.0,0.29220762848854065,0.24005982279777527,0.20544807612895966,0.24590517580509186,7.623664176432356,7.211328288698282,0.09042736142873764,0.08077125251293182
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/urban/s1/ROIs1970_fall_s1_53_p642.png,urban,train,0.5280101299285889,0.18448559939861298,0.054901961237192154,0.529411792755127,0.9725490212440491,0.37798362970352173,0.34558355808258057,0.2626250982284546,0.3287307620048523,7.422343071368898,7.479164578411908,0.0786396935582161,0.08043095469474792
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_114_p805.png,barrenland,val,0.4216245114803314,0.15149466693401337,0.07450980693101883,0.4156862795352936,0.8196078538894653,0.5148404836654663,0.5099251866340637,0.4742427170276642,0.4996694326400757,7.29270531021408,7.147384486624305,0.09157015383243561,0.06155052036046982
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/grassland/s1/ROIs1970_fall_s1_121_p37.png,grassland,test,0.5028358697891235,0.2018214613199234,0.03921568766236305,0.49803921580314636,0.9803921580314636,0.10122537612915039,0.14654076099395752,0.1258527636528015,0.12453962862491608,7.668120000160737,6.273704916995351,0.07539849728345871,0.022044558078050613
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/agri/s1/ROIs1970_fall_s1_29_p132.png,agri,test,0.3989923298358917,0.1783224642276764,0.0,0.4274509847164154,0.729411780834198,0.37837767601013184,0.3404734432697296,0.29816439747810364,0.3390052020549774,7.349370926254244,7.579117640376623,0.07667940855026245,0.045670993626117706
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/agri/s1/ROIs1970_fall_s1_29_p260.png,agri,test,0.4889105260372162,0.13667234778404236,0.1411764770746231,0.4941176474094391,0.800000011920929,0.2511988878250122,0.22602993249893188,0.19410017132759094,0.22377634048461914,7.136906720995178,7.041590994702034,0.07616644352674484,0.04180777072906494
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/grassland/s1/ROIs1970_fall_s1_145_p1217.png,grassland,train,0.5456395745277405,0.17784303426742554,0.1921568661928177,0.5254902243614197,0.9647058844566345,0.3010687232017517,0.4223906099796295,0.10408398509025574,0.27584776282310486,7.487254975272841,6.587309609599878,0.0728001743555069,0.03072051703929901
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_114_p999.png,barrenland,val,0.3739178776741028,0.20812028646469116,0.0,0.3490196168422699,0.9843137264251709,0.41156578063964844,0.3285169303417206,0.3040315806865692,0.34803810715675354,7.554826582622822,6.691440929101521,0.08308250457048416,0.0225369855761528
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/agri/s1/ROIs1970_fall_s1_19_p188.png,agri,train,0.5338195562362671,0.18042461574077606,0.09803921729326248,0.529411792755127,0.9882352948188782,0.2947375774383545,0.3051961362361908,0.2710742950439453,0.2903359830379486,7.513239626126166,7.479640105086815,0.08963102847337723,0.053094569593667984
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_124_p903.png,barrenland,train,0.4625978469848633,0.1896103471517563,0.0,0.4627451002597809,0.9058823585510254,0.6200154423713684,0.48496854305267334,0.40723589062690735,0.5040733218193054,7.585774706628278,6.550014992886354,0.11227785050868988,0.02585354819893837
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/urban/s1/ROIs1970_fall_s1_143_p403.png,urban,train,0.4253380298614502,0.2865850627422333,0.0,0.4941176474094391,1.0,0.2653813362121582,0.3409126400947571,0.3366882801055908,0.3143274188041687,6.980983247858559,6.829570616267004,0.06940415501594543,0.05336473137140274
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_114_p347.png,barrenland,val,0.37878745794296265,0.14893850684165955,0.0235294122248888,0.3803921639919281,0.7960784435272217,0.3865576982498169,0.41203203797340393,0.3776703476905823,0.3920866847038269,7.239058999930851,7.292688233180709,0.08938707411289215,0.05128089338541031
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/urban/s1/ROIs1970_fall_s1_8_p648.png,urban,train,0.6793814897537231,0.20666050910949707,0.09019608050584793,0.6901960968971252,1.0,0.24532659351825714,0.2510960102081299,0.23184791207313538,0.24275684356689453,7.2785784555592175,6.948607646250643,0.08438339829444885,0.06456564366817474
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/urban/s1/ROIs1970_fall_s1_8_p797.png,urban,train,0.5903924703598022,0.16391052305698395,0.14509804546833038,0.6000000238418579,1.0,0.24639368057250977,0.261109322309494,0.23315072059631348,0.2468845546245575,7.330500975071183,7.067070459511552,0.08815673738718033,0.07836988568305969
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_2_p874.png,barrenland,train,0.5861074924468994,0.17177362740039825,0.1411764770746231,0.5960784554481506,0.9411764740943909,0.34045523405075073,0.2568005323410034,0.2362196147441864,0.27782511711120605,7.463566113189557,7.353493517178822,0.10662375390529633,0.059710852801799774
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/urban/s1/ROIs1970_fall_s1_8_p218.png,urban,train,0.6498667597770691,0.17396140098571777,0.2705882489681244,0.6431372761726379,1.0,0.3599184453487396,0.36755871772766113,0.35192954540252686,0.35980224609375,7.2136515646728165,7.394812319563294,0.08688924461603165,0.08632177859544754
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/agri/s1/ROIs1970_fall_s1_113_p348.png,agri,train,0.41248396039009094,0.17069610953330994,0.0,0.4156862795352936,0.8156862854957581,0.618225634098053,0.5333036184310913,0.5251783728599548,0.5589025020599365,7.4385039321324715,6.577191252213991,0.11371205002069473,0.02790709212422371
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_71_p158.png,barrenland,val,0.5171917080879211,0.25253885984420776,0.0,0.501960813999176,1.0,0.18060854077339172,0.19167086482048035,0.21066710352897644,0.19431549310684204,7.774044491698721,6.7279803100212785,0.0912398025393486,0.05183808133006096
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_71_p311.png,barrenland,val,0.37057042121887207,0.16767878830432892,0.005294022150337696,0.35686275362968445,0.8823529481887817,0.5000293850898743,0.4659298062324524,0.4552525579929352,0.4737372398376465,7.356787780541692,7.378495596232787,0.0784100666642189,0.05295010656118393
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_73_p1194.png,barrenland,val,0.30029624700546265,0.17733529210090637,0.0,0.27843138575553894,0.8470588326454163,0.6117134690284729,0.6127752065658569,0.6431111693382263,0.6225332617759705,7.346290649168415,7.134856001285409,0.07892701029777527,0.04722125083208084
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/agri/s1/ROIs1970_fall_s1_115_p143.png,agri,train,0.5316542983055115,0.20135797560214996,0.0313725508749485,0.545098066329956,1.0,0.35967719554901123,0.4996684491634369,0.4515530467033386,0.4369662404060364,7.6094983755432635,7.344870014945323,0.09233883768320084,0.04502692073583603
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/grassland/s1/ROIs1970_fall_s1_72_p504.png,grassland,train,0.4764223098754883,0.09592729061841965,0.2549019753932953,0.4745098054409027,0.7176470756530762,0.1566731333732605,0.2528270483016968,0.20248311758041382,0.20399443805217743,6.652704299227098,6.104108429026387,0.04865627735853195,0.025708697736263275
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_73_p947.png,barrenland,val,0.3412860333919525,0.12916751205921173,0.03921568766236305,0.34117648005485535,0.6823529601097107,0.40714043378829956,0.42482101917266846,0.441377192735672,0.4244462251663208,7.055725352122006,7.333799715460801,0.07755160331726074,0.04544096812605858
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/agri/s1/ROIs1970_fall_s1_19_p476.png,agri,train,0.5363817811012268,0.20374298095703125,0.10196078568696976,0.5137255191802979,1.0,0.34940826892852783,0.32821545004844666,0.316699355840683,0.3314410448074341,7.586180215593728,7.498971752140107,0.09353040903806686,0.059816595166921616
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/grassland/s1/ROIs1970_fall_s1_145_p279.png,grassland,train,0.4270942509174347,0.14878986775875092,0.05882352963089943,0.4274509847164154,0.7843137383460999,0.3623853325843811,0.346203088760376,0.15333649516105652,0.28730830550193787,7.271555569925658,6.614580451661745,0.07549479603767395,0.0363810732960701
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/agri/s1/ROIs1868_summer_s1_59_p1371.png,agri,train,0.5673093795776367,0.18175199627876282,0.13725490868091583,0.5686274766921997,0.9686274528503418,0.10309963673353195,0.20530331134796143,0.137298583984375,0.14856718480587006,7.541783424033261,6.403516915045415,0.08935743570327759,0.02633577585220337
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_71_p92.png,barrenland,val,0.39023008942604065,0.13763253390789032,0.07058823853731155,0.38823530077934265,0.7215686440467834,0.5411785244941711,0.5293024182319641,0.5227582454681396,0.5310797095298767,7.166049304034757,7.098401001698015,0.0753413662314415,0.05207455903291702
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/urban/s1/ROIs1970_fall_s1_47_p692.png,urban,test,0.6614130139350891,0.1241292878985405,0.30980393290519714,0.6666666865348816,0.9960784316062927,0.3961566686630249,0.4004090130329132,0.33261823654174805,0.3763946294784546,6.926767975759742,7.590035080890048,0.06003010272979736,0.07911314070224762
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/grassland/s1/ROIs1970_fall_s1_72_p411.png,grassland,train,0.5182660222053528,0.13271309435367584,0.21960784494876862,0.5137255191802979,0.8588235378265381,0.13882394134998322,0.2619190514087677,0.2356894314289093,0.212144136428833,7.114644188925288,6.360407461741624,0.05297357961535454,0.03117939829826355
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_26_p1070.png,barrenland,test,0.41906285285949707,0.19022536277770996,0.03921568766236305,0.4000000059604645,0.929411768913269,0.589673638343811,0.5471838116645813,0.4948768615722656,0.5439114570617676,7.56690621176794,7.345357483984546,0.07523170113563538,0.04016466438770294
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/grassland/s1/ROIs1970_fall_s1_11_p811.png,grassland,train,0.49947813153266907,0.22852830588817596,0.0,0.4941176474094391,1.0,0.305117130279541,0.46526461839675903,0.33048832416534424,0.3669567108154297,7.70405413171449,7.517184054319726,0.0987987145781517,0.07192651182413101
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_71_p42.png,barrenland,val,0.46331697702407837,0.1744099259376526,0.03529411926865578,0.45098039507865906,0.9254902005195618,0.3662000298500061,0.34949007630348206,0.3354088068008423,0.3503662645816803,7.452074260535859,7.256751700212326,0.08139675855636597,0.053667329251766205
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/barrenland/s1/ROIs1970_fall_s1_26_p1060.png,barrenland,test,0.6426141858100891,0.2577644884586334,0.0941176488995552,0.6549019813537598,1.0,0.3325538635253906,0.3314491808414459,0.29483017325401306,0.3196110725402832,7.3541747074338115,7.3429404195274905,0.08115402609109879,0.04919314756989479
/kaggle/input/datasets/requiemonk/sentinel12-image-pairs-segregated-by-terrain/v_2/urban/s1/ROIs1970_fall_s1_143_p522.png,urban,train,0.6082707047462463,0.15554960072040558,0.25882354378700256,0.6000000238418579,1.0,0.30163952708244324,0.3050827980041504,0.3181239664554596,0.30828210711479187,7.239671076742882,7.023113361844335,0.08039134740829468,0.07182220369577408
